timestamp,modality,participant,action,details,comment,group
2023-12-05 09:02:23.212000+00:00,Touch,GREEN,close,document 1035,,G9
2023-12-05 09:02:27.652000+00:00,Touch,GREEN,moved,document 1035,,G9
2023-12-05 09:02:38.448000+00:00,Touch,BLUE,close,document 1047,,G9
2023-12-05 09:02:44.013000+00:00,Touch,BLUE,open,document 1047,,G9
2023-12-05 09:02:59.274000+00:00,Touch,BLUE,close,document 1047,,G9
2023-12-05 09:03:10.598000+00:00,Touch,BLUE,moved,document 1059,,G9
2023-12-05 09:03:11.175000+00:00,Touch,BLUE,close,document 1059,,G9
2023-12-05 09:03:15.212000+00:00,Touch,GREEN,open,document 1053,,G9
2023-12-05 09:04:10.887000+00:00,Touch,BLUE,searching,MYSPACE,,G9
2023-12-05 09:04:14.930000+00:00,Voice,GREEN,searching,silo,,G9
2023-12-05 09:04:25.112000+00:00,Touch,GREEN,open,document 1060,,G9
2023-12-05 09:04:30.866000+00:00,Touch,BLUE,moved,document 1053,,G9
2023-12-05 09:04:31.364000+00:00,Touch,BLUE,close,document 1053,,G9
2023-12-05 09:04:35.674000+00:00,Touch,BLUE,moved,document 1059,,G9
2023-12-05 09:04:39.815000+00:00,Touch,BLUE,moved,document 1053,,G9
2023-12-05 09:04:42.470000+00:00,Touch,BLUE,select,document 1053,,G9
2023-12-05 09:04:43.328000+00:00,Touch,BLUE,select,document 1047,,G9
2023-12-05 09:04:44.589000+00:00,Touch,BLUE,select,document 1004,,G9
2023-12-05 09:04:46.590000+00:00,Touch,BLUE,deselect,document 1004,,G9
2023-12-05 09:04:51.261000+00:00,Touch,GREEN,moved,document 1060,,G9
2023-12-05 09:04:54.401000+00:00,Touch,BLUE,add,tag SILO,,G9
2023-12-05 09:04:55.841000+00:00,Touch,BLUE,tag,all selected articles with tag: SILO,,G9
2023-12-05 09:05:01.835000+00:00,Touch,BLUE,moved,selected documents including 1047,,G9
2023-12-05 09:05:02.275000+00:00,Touch,BLUE,moved,selected documents including 1053,,G9
2023-12-05 09:05:05.204000+00:00,Touch,BLUE,moved,selected documents including 1053,,G9
2023-12-05 09:05:06.118000+00:00,Touch,BLUE,deselect,document 1053,,G9
2023-12-05 09:05:06.559000+00:00,Touch,BLUE,deselect,document 1047,,G9
2023-12-05 09:05:10.567000+00:00,Touch,GREEN,select,document 1059,,G9
2023-12-05 09:05:17.723000+00:00,Touch,BLUE,add,tag SULFUR,,G9
2023-12-05 09:05:18.917000+00:00,Touch,BLUE,tag,all selected articles with tag: SULFUR,,G9
2023-12-05 09:05:30.085000+00:00,Touch,GREEN,open,document 1047,,G9
2023-12-05 09:05:31.247000+00:00,Touch,GREEN,deselect,document 1059,,G9
2023-12-05 09:05:31.865000+00:00,Touch,BLUE,select,document 1059,,G9
2023-12-05 09:05:35.250000+00:00,Touch,BLUE,tag,all selected articles with tag: SULFUR,,G9
2023-12-05 09:05:35.251000+00:00,Touch,GREEN,close,document 1047,,G9
2023-12-05 09:05:49.261000+00:00,Touch,GREEN,highlight,"sentence 'James had lived in the town for less than two years, was completely unaware of the cold war legacy left by Army: an abandoned Nike missle silo in the hills.' in document 1060",,G9
2023-12-05 09:05:56.581000+00:00,Touch,GREEN,highlight,sentence 'My friend James worked the station in the morning and attended class in the afternoon.' in document 1060,,G9
2023-12-05 09:06:00.243000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:00.244000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:00.244000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:00.244000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:00.244000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:00.245000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:16.586000+00:00,Touch,GREEN,select,document of month 9,,G9
2023-12-05 09:06:16.587000+00:00,Touch,GREEN,select,document of month 9,,G9
2023-12-05 09:06:16.587000+00:00,Touch,GREEN,select,document of month 9,,G9
2023-12-05 09:06:16.587000+00:00,Touch,GREEN,select,document of month 9,,G9
2023-12-05 09:06:16.588000+00:00,Touch,GREEN,select,document of month 9,,G9
2023-12-05 09:06:18.296000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.296000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.296000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.297000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.297000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.297000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.602000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.603000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.603000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.604000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.604000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:18.604000+00:00,Touch,BLUE,select,document of month 8,,G9
2023-12-05 09:06:19.872000+00:00,Touch,BLUE,select,document of month 9,,G9
2023-12-05 09:06:19.872000+00:00,Touch,BLUE,select,document of month 9,,G9
2023-12-05 09:06:19.872000+00:00,Touch,BLUE,select,document of month 9,,G9
2023-12-05 09:06:19.872000+00:00,Touch,BLUE,select,document of month 9,,G9
2023-12-05 09:06:19.875000+00:00,Touch,BLUE,select,document of month 9,,G9
2023-12-05 09:06:29.561000+00:00,Touch,BLUE,open,document 1023,,G9
2023-12-05 09:06:37.903000+00:00,Touch,BLUE,close,document 1023,,G9
2023-12-05 09:06:40.548000+00:00,Touch,GREEN,highlight,"sentence 'Squirt was hanging out one day after school, when he asked James and I if we had ever been inside a missile silo.' in document 1060",,G9
2023-12-05 09:06:46.017000+00:00,Touch,BLUE,searching,SULFUR,,G9
2023-12-05 09:07:21.733000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:07:28.507000+00:00,Touch,BLUE,select,document 1060,,G9
2023-12-05 09:07:30.362000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:07:31.893000+00:00,Voice,BLUE,error,reportRecognitionError,,G9
2023-12-05 09:07:36.039000+00:00,Touch,BLUE,resized,document 1060,,G9
2023-12-05 09:07:40.354000+00:00,Touch,GREEN,moved,selected documents including 1060,,G9
2023-12-05 09:07:41.159000+00:00,Touch,GREEN,open,document 1060,,G9
2023-12-05 09:07:44.838000+00:00,Touch,GREEN,resized,document 1060,,G9
2023-12-05 09:07:52.888000+00:00,Voice,GREEN,undo,,,G9
2023-12-05 09:08:18.761000+00:00,Touch,BLUE,searching,JOSE,,G9
2023-12-05 09:08:26.336000+00:00,Touch,GREEN,close,document 1060,,G9
2023-12-05 09:08:38.342000+00:00,Touch,GREEN,moved,selected documents including 1060,,G9
2023-12-05 09:08:43.467000+00:00,Touch,BLUE,deselect,document 1060,,G9
2023-12-05 09:08:44.684000+00:00,Touch,GREEN,moved,document 1060,,G9
2023-12-05 09:08:45.608000+00:00,Voice,BLUE,deselect,document 10,,G9
2023-12-05 09:08:46.035000+00:00,Touch,GREEN,moved,document 1060,,G9
2023-12-05 09:08:47.234000+00:00,Touch,GREEN,moved,selected documents including 1016,,G9
2023-12-05 09:08:49.977000+00:00,Touch,GREEN,moved,document 1060,,G9
2023-12-05 09:08:51.495000+00:00,Voice,BLUE,deselect,all documents,,G9
2023-12-05 09:08:51.821000+00:00,Touch,GREEN,moved,document 1016,,G9
2023-12-05 09:08:54.100000+00:00,Touch,GREEN,moved,document 1060,,G9
2023-12-05 09:08:54.847000+00:00,Touch,GREEN,open,document 1060,,G9
2023-12-05 09:09:02.552000+00:00,Touch,BLUE,moved,document 1047,,G9
2023-12-05 09:09:03.451000+00:00,Touch,BLUE,moved,document 1047,,G9
2023-12-05 09:09:07.483000+00:00,Touch,BLUE,moved,document 1053,,G9
2023-12-05 09:09:12.149000+00:00,Touch,BLUE,moved,document 1053,,G9
2023-12-05 09:09:24.806000+00:00,Touch,GREEN,select,document 1026,,G9
2023-12-05 09:09:25.767000+00:00,Touch,GREEN,select,document 1015,,G9
2023-12-05 09:09:27.619000+00:00,Touch,GREEN,select,document 1045,,G9
2023-12-05 09:09:28.203000+00:00,Touch,GREEN,select,document 1035,,G9
2023-12-05 09:09:28.672000+00:00,Touch,GREEN,select,document 1024,,G9
2023-12-05 09:09:29.231000+00:00,Touch,GREEN,select,document 1023,,G9
2023-12-05 09:09:29.818000+00:00,Touch,GREEN,select,document 1005,,G9
2023-12-05 09:09:30.462000+00:00,Touch,GREEN,select,document 1003,,G9
2023-12-05 09:09:31.112000+00:00,Touch,GREEN,deselect,document 1045,,G9
2023-12-05 09:09:31.193000+00:00,Touch,GREEN,select,document 1059,,G9
2023-12-05 09:09:39.366000+00:00,Touch,BLUE,moved,selected documents including 1015,,G9
2023-12-05 09:09:40.136000+00:00,Touch,BLUE,moved,selected documents including 1026,,G9
2023-12-05 09:09:44.389000+00:00,Touch,GREEN,deselect,document 1059,,G9
2023-12-05 09:09:44.588000+00:00,Touch,GREEN,deselect,document 1003,,G9
2023-12-05 09:09:44.843000+00:00,Touch,GREEN,deselect,document 1005,,G9
2023-12-05 09:09:45.109000+00:00,Touch,GREEN,deselect,document 1023,,G9
2023-12-05 09:09:45.435000+00:00,Touch,GREEN,deselect,document 1024,,G9
2023-12-05 09:09:45.601000+00:00,Touch,GREEN,deselect,document 1035,,G9
2023-12-05 09:09:45.932000+00:00,Touch,GREEN,deselect,document 1015,,G9
2023-12-05 09:09:46.170000+00:00,Touch,GREEN,deselect,document 1026,,G9
2023-12-05 09:10:11.073000+00:00,Voice,BLUE,error,reportRecognitionError,,G9
2023-12-05 09:10:17.168000+00:00,Voice,BLUE,error,reportRecognitionError,,G9
2023-12-05 09:10:20.440000+00:00,Voice,BLUE,error,reportRecognitionError,,G9
2023-12-05 09:10:25.329000+00:00,Voice,BLUE,sort,date,,G9
2023-12-05 09:10:44.558000+00:00,Voice,GREEN,add,tag kill,,G9
2023-12-05 09:10:44.711000+00:00,Touch,BLUE,searching,JOSE,,G9
2023-12-05 09:10:57.736000+00:00,Touch,BLUE,close,document 1060,,G9
2023-12-05 09:10:59.061000+00:00,Touch,GREEN,add,tag CL UE,,G9
2023-12-05 09:11:06.913000+00:00,Touch,GREEN,select,document 1060,,G9
2023-12-05 09:11:09.421000+00:00,Touch,GREEN,tag,all selected articles with tag: FLOWERS,,G9
2023-12-05 09:11:12.614000+00:00,Touch,GREEN,moved,document 1061,,G9
2023-12-05 09:11:12.659000+00:00,Touch,GREEN,open,document 1060,,G9
2023-12-05 09:11:12.659000+00:00,Touch,GREEN,highlight,sentence 'It was in my junior year in high school that my passage into the adult world took place.' in document 1060,,G9
2023-12-05 09:11:12.791000+00:00,Touch,GREEN,highlight,sentence 'The Mad Cow syndrome had consigned us to a bleak future.' in document 1060,,G9
2023-12-05 09:11:15.113000+00:00,Touch,GREEN,close,document 1060,,G9
2023-12-05 09:11:21.945000+00:00,Voice,BLUE,close,document 23,,G9
2023-12-05 09:11:22.351000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:24.142000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:24.444000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:24.783000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:25.015000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:25.625000+00:00,Touch,GREEN,open,document 1054,,G9
2023-12-05 09:11:27.926000+00:00,Touch,GREEN,close,document 1054,,G9
2023-12-05 09:11:29.386000+00:00,Touch,GREEN,moved,document 1054,,G9
2023-12-05 09:11:30.571000+00:00,Touch,GREEN,open,document 1060,,G9
2023-12-05 09:11:32.855000+00:00,Touch,BLUE,moved,document 1054,,G9
2023-12-05 09:11:36.149000+00:00,Touch,BLUE,open,document 1057,,G9
2023-12-05 09:11:42.318000+00:00,Touch,BLUE,close,document 1057,,G9
2023-12-05 09:11:44.827000+00:00,Touch,BLUE,open,document 1054,,G9
2023-12-05 09:11:52.907000+00:00,Touch,BLUE,stopped,scrolling Document 1054,,G9
2023-12-05 09:11:55.972000+00:00,Touch,BLUE,stopped,scrolling Document 1054,,G9
2023-12-05 09:12:04.386000+00:00,Touch,BLUE,stopped,scrolling Document 1054,,G9
2023-12-05 09:12:18.985000+00:00,Touch,BLUE,close,document 1054,,G9
2023-12-05 09:12:22.014000+00:00,Touch,BLUE,moved,document 1054,,G9
2023-12-05 09:12:29.518000+00:00,Touch,BLUE,searching,JAMES,,G9
2023-12-05 09:12:34.734000+00:00,Touch,GREEN,highlight,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:37+00:00,Touch,GREEN,highlight,sentence 'The door to the bunker was broken open.' in document 1060,,G9
2023-12-05 09:12:37.976000+00:00,Touch,GREEN,clear,sentence 'The door to the bunker was broken open.' in document 1060,,G9
2023-12-05 09:12:38.470000+00:00,Touch,GREEN,clear,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:40.578000+00:00,Touch,GREEN,highlight,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:41.427000+00:00,Touch,GREEN,clear,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:41.748000+00:00,Touch,GREEN,highlight,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:48.497000+00:00,Touch,GREEN,clear,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:49.441000+00:00,Touch,GREEN,highlight,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:51.004000+00:00,Touch,GREEN,clear,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:52.726000+00:00,Touch,GREEN,highlight,"sentence 'Nervously james struck a match, lighting a candle.' in document 1060",,G9
2023-12-05 09:12:53.049000+00:00,Touch,GREEN,clear,"sentence 'Nervously james struck a match, lighting a candle.' in document 1060",,G9
2023-12-05 09:12:54.217000+00:00,Touch,GREEN,highlight,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:55.098000+00:00,Touch,GREEN,clear,"sentence 'It had been welded shut, but someone had cut the welds.' in document 1060",,G9
2023-12-05 09:12:55.644000+00:00,Touch,GREEN,highlight,"sentence 'Nervously james struck a match, lighting a candle.' in document 1060",,G9
2023-12-05 09:12:59.943000+00:00,Touch,GREEN,clear,"sentence 'Nervously james struck a match, lighting a candle.' in document 1060",,G9
2023-12-05 09:13:00.737000+00:00,Touch,GREEN,highlight,sentence 'james opened the door and one by one we stepped in to the blackness.' in document 1060,,G9
2023-12-05 09:13:02.118000+00:00,Touch,GREEN,clear,sentence 'james opened the door and one by one we stepped in to the blackness.' in document 1060,,G9
2023-12-05 09:13:02.736000+00:00,Touch,GREEN,highlight,sentence 'A staircase led downward.' in document 1060,,G9
2023-12-05 09:13:12.457000+00:00,Touch,GREEN,highlight,"sentence 'It's plain someone else has broken in before us, and took their time.' in document 1060",,G9
2023-12-05 09:13:27.821000+00:00,Touch,BLUE,moved,selected documents including 1060,,G9
2023-12-05 09:13:39.137000+00:00,Touch,BLUE,open,document 1036,,G9
2023-12-05 09:13:55.492000+00:00,Touch,GREEN,highlight,sentence 'It occurred to me that this was more like descending into the world of the Morlocks in The Time Machine than going into a cave.' in document 1060,,G9
2023-12-05 09:13:56.273000+00:00,Touch,GREEN,clear,sentence 'It occurred to me that this was more like descending into the world of the Morlocks in The Time Machine than going into a cave.' in document 1060,,G9
2023-12-05 09:13:57.061000+00:00,Touch,GREEN,highlight,sentence 'The welded-shut blast doors had been reopened by past visitors.' in document 1060,,G9
2023-12-05 09:14:03.042000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:14:06.228000+00:00,Touch,GREEN,resized,document 1060,,G9
2023-12-05 09:14:09.621000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:14:39.468000+00:00,Touch,BLUE,select,document 1036,,G9
2023-12-05 09:14:48.685000+00:00,Touch,GREEN,highlight,"sentence 'As we rounded the silo we found the shaft for a service elevator, marked Level 2.' in document 1060",,G9
2023-12-05 09:14:51.063000+00:00,Touch,BLUE,add,tag POISON,,G9
2023-12-05 09:14:53.925000+00:00,Touch,BLUE,tag,all selected articles with tag: POISON,,G9
2023-12-05 09:15:07.101000+00:00,Touch,BLUE,close,document 1036,,G9
2023-12-05 09:15:11.885000+00:00,Touch,BLUE,open,document 1036,,G9
2023-12-05 09:15:18.376000+00:00,Touch,BLUE,close,document 1036,,G9
2023-12-05 09:15:30.369000+00:00,Touch,BLUE,open,document 1036,,G9
2023-12-05 09:15:39.113000+00:00,Touch,BLUE,close,document 1036,,G9
2023-12-05 09:15:43.937000+00:00,Touch,BLUE,moved,selected documents including 1036,,G9
2023-12-05 09:15:46.696000+00:00,Touch,GREEN,highlight,"sentence 'The floors or 'levels' did not extend across the silo, only extending about 15 feet into the silo, and going about two-thirds of the way around.' in document 1060",,G9
2023-12-05 09:15:47.457000+00:00,Touch,GREEN,highlight,sentence 'The empty space in the silo was for a Nike Anti-Aircraft Missile.' in document 1060,,G9
2023-12-05 09:15:47.571000+00:00,Touch,BLUE,moved,selected documents including 1036,,G9
2023-12-05 09:15:57.260000+00:00,Touch,BLUE,searching,PARADE,,G9
2023-12-05 09:16:08.120000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:16:09.773000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G9
2023-12-05 09:16:13.600000+00:00,Voice,GREEN,searching,silo,,G9
2023-12-05 09:16:24.790000+00:00,Voice,GREEN,searching,money,,G9
2023-12-05 09:16:29.392000+00:00,Voice,GREEN,error,reportRecognitionError,,G9
2023-12-05 09:16:35.984000+00:00,Touch,BLUE,searching,MILITARY,,G9
2023-12-05 09:16:39.331000+00:00,Touch,GREEN,close,document 1060,,G9
2023-12-05 09:16:42.753000+00:00,Touch,BLUE,open,document 1025,,G9
2023-12-05 09:16:44.808000+00:00,Touch,GREEN,open,document 1061,,G9
2023-12-05 09:16:46.830000+00:00,Touch,GREEN,close,document 1061,,G9
2023-12-05 09:16:48.318000+00:00,Touch,GREEN,open,document 1061,,G9
2023-12-05 09:16:48.382000+00:00,Touch,GREEN,close,document 1061,,G9
2023-12-05 09:16:49.130000+00:00,Touch,GREEN,open,document 1061,,G9
2023-12-05 09:16:49.521000+00:00,Touch,BLUE,close,document 1025,,G9
2023-12-05 09:16:50.878000+00:00,Touch,GREEN,highlight,"sentence 'AUC political leader Carlos Casta�o has claimed 70 percent of the AUC's operational costs are financed with drug-related earnings, the rest from 'donations' from its sponsors.' in document 1061",,G9
2023-12-05 09:16:56.542000+00:00,Touch,GREEN,stopped,scrolling Document 1061,,G9
2023-12-05 09:17:03.842000+00:00,Touch,BLUE,open,document 1046,,G9
2023-12-05 09:17:08.782000+00:00,Touch,BLUE,stopped,scrolling Document 1046,,G9
2023-12-05 09:17:10.839000+00:00,Touch,BLUE,close,document 1046,,G9
2023-12-05 09:17:11.083000+00:00,Touch,GREEN,stopped,scrolling Document 1061,,G9
2023-12-05 09:17:11.732000+00:00,Touch,GREEN,close,document 1061,,G9
2023-12-05 09:17:15.064000+00:00,Touch,GREEN,searching,for too short text,,G9
2023-12-05 09:17:15.123000+00:00,Touch,GREEN,search,cleared,,G9
2023-12-05 09:17:16.698000+00:00,Touch,GREEN,open,document 1004,,G9
2023-12-05 09:17:18.277000+00:00,Touch,BLUE,searching,for too short text,,G9
2023-12-05 09:17:18.337000+00:00,Touch,BLUE,search,cleared,,G9
2023-12-05 09:17:18.894000+00:00,Touch,GREEN,close,document 1004,,G9
2023-12-05 09:17:20.111000+00:00,Touch,GREEN,open,document 1008,,G9
2023-12-05 09:17:21.548000+00:00,Touch,GREEN,close,document 1008,,G9
2023-12-05 09:17:22.879000+00:00,Touch,GREEN,open,document 1008,,G9
2023-12-05 09:17:28.949000+00:00,Touch,BLUE,searching,APPLE,,G9
2023-12-05 09:17:34.602000+00:00,Touch,GREEN,searching,SQUIRT,,G9
